,date,temp,dir,vel,hr,skt,temp_byers,dir_byers,vel_byers,hr_byers,skt_byers
32723,2005-09-04 00:00:00,,,,,,0,0,0,0,0
32726,2005-09-04 03:00:00,,,,,,0,0,0,0,0
32729,2005-09-04 06:00:00,,,,,,0,0,0,0,0
32732,2005-09-04 09:00:00,,,,,,0,0,0,0,0
32735,2005-09-04 12:00:00,,,,,,0,0,0,0,0
32738,2005-09-04 15:00:00,,,,,,0,0,0,0,0
32741,2005-09-04 18:00:00,,,,,,0,0,0,0,0
32744,2005-09-04 21:00:00,,,,,,0,0,0,0,0
32747,2005-09-05 00:00:00,,,,,,0,0,0,0,0
32750,2005-09-05 03:00:00,,,,,,0,0,0,0,0
32753,2005-09-05 06:00:00,,,,,,0,0,0,0,0
32756,2005-09-05 09:00:00,,,,,,0,0,0,0,0
32759,2005-09-05 12:00:00,,,,,,0,0,0,0,0
32762,2005-09-05 15:00:00,,,,,,0,0,0,0,0
32765,2005-09-05 18:00:00,,,,,,0,0,0,0,0
32768,2005-09-05 21:00:00,,,,,,0,0,0,0,0
32771,2005-09-06 00:00:00,,,,,,0,0,0,0,0
32774,2005-09-06 03:00:00,,,,,,0,0,0,0,0
32777,2005-09-06 06:00:00,,,,,,0,0,0,0,0
32780,2005-09-06 09:00:00,,,,,,0,0,0,0,0
32783,2005-09-06 12:00:00,,,,,,0,0,0,0,0
32786,2005-09-06 15:00:00,,,,,,0,0,0,0,0
32789,2005-09-06 18:00:00,,,,,,0,0,0,0,0
32792,2005-09-06 21:00:00,,,,,,0,0,0,0,0
32795,2005-09-07 00:00:00,,,,,,0,0,0,0,0
32798,2005-09-07 03:00:00,,,,,,0,0,0,0,0
32801,2005-09-07 06:00:00,,,,,,0,0,0,0,0
32804,2005-09-07 09:00:00,,,,,,0,0,0,0,0
32807,2005-09-07 12:00:00,,,,,,0,0,0,0,0
32810,2005-09-07 15:00:00,,,,,,0,0,0,0,0
32813,2005-09-07 18:00:00,,,,,,0,0,0,0,0
32816,2005-09-07 21:00:00,,,,,,0,0,0,0,0
32819,2005-09-08 00:00:00,,,,,,0,0,0,0,0
32822,2005-09-08 03:00:00,,,,,,0,0,0,0,0
32825,2005-09-08 06:00:00,,,,,,0,0,0,0,0
32828,2005-09-08 09:00:00,,,,,,0,0,0,0,0
32831,2005-09-08 12:00:00,,,,,,0,0,0,0,0
32834,2005-09-08 15:00:00,,,,,,0,0,0,0,0
32837,2005-09-08 18:00:00,,,,,,0,0,0,0,0
32840,2005-09-08 21:00:00,,,,,,0,0,0,0,0
32843,2005-09-09 00:00:00,,,,,,0,0,0,0,0
32846,2005-09-09 03:00:00,,,,,,0,0,0,0,0
32849,2005-09-09 06:00:00,,,,,,0,0,0,0,0
32852,2005-09-09 09:00:00,,,,,,0,0,0,0,0
32855,2005-09-09 12:00:00,,,,,,0,0,0,0,0
32858,2005-09-09 15:00:00,,,,,,0,0,0,0,0
32861,2005-09-09 18:00:00,,,,,,0,0,0,0,0
32864,2005-09-09 21:00:00,,,,,,0,0,0,0,0
32867,2005-09-10 00:00:00,,,,,,0,0,0,0,0
32870,2005-09-10 03:00:00,,,,,,0,0,0,0,0
32873,2005-09-10 06:00:00,,,,,,0,0,0,0,0
32876,2005-09-10 09:00:00,,,,,,0,0,0,0,0
32879,2005-09-10 12:00:00,,,,,,0,0,0,0,0
32882,2005-09-10 15:00:00,,,,,,0,0,0,0,0
32885,2005-09-10 18:00:00,,,,,,0,0,0,0,0
32888,2005-09-10 21:00:00,,,,,,0,0,0,0,0
32891,2005-09-11 00:00:00,,,,,,0,0,0,0,0
32894,2005-09-11 03:00:00,,,,,,0,0,0,0,0
32897,2005-09-11 06:00:00,,,,,,0,0,0,0,0
32900,2005-09-11 09:00:00,,,,,,0,0,0,0,0
32903,2005-09-11 12:00:00,,,,,,0,0,0,0,0
32906,2005-09-11 15:00:00,,,,,,0,0,0,0,0
32909,2005-09-11 18:00:00,,,,,,0,0,0,0,0
32912,2005-09-11 21:00:00,,,,,,0,0,0,0,0
32915,2005-09-12 00:00:00,,,,,,0,0,0,0,0
32918,2005-09-12 03:00:00,,,,,,0,0,0,0,0
32921,2005-09-12 06:00:00,,,,,,0,0,0,0,0
32924,2005-09-12 09:00:00,,,,,,0,0,0,0,0
32927,2005-09-12 12:00:00,,,,,,0,0,0,0,0
32930,2005-09-12 15:00:00,,,,,,0,0,0,0,0
32933,2005-09-12 18:00:00,,,,,,0,0,0,0,0
32936,2005-09-12 21:00:00,,,,,,0,0,0,0,0
32939,2005-09-13 00:00:00,,,,,,0,0,0,0,0
32942,2005-09-13 03:00:00,,,,,,0,0,0,0,0
32945,2005-09-13 06:00:00,,,,,,0,0,0,0,0
32948,2005-09-13 09:00:00,,,,,,0,0,0,0,0
32951,2005-09-13 12:00:00,,,,,,0,0,0,0,0
32954,2005-09-13 15:00:00,,,,,,0,0,0,0,0
32957,2005-09-13 18:00:00,,,,,,0,0,0,0,0
32960,2005-09-13 21:00:00,,,,,,0,0,0,0,0
32963,2005-09-14 00:00:00,,,,,,0,0,0,0,0
32966,2005-09-14 03:00:00,,,,,,0,0,0,0,0
32969,2005-09-14 06:00:00,,,,,,0,0,0,0,0
32972,2005-09-14 09:00:00,,,,,,0,0,0,0,0
32975,2005-09-14 12:00:00,,,,,,0,0,0,0,0
32978,2005-09-14 15:00:00,,,,,,0,0,0,0,0
32981,2005-09-14 18:00:00,,,,,,0,0,0,0,0
32984,2005-09-14 21:00:00,,,,,,0,0,0,0,0
32987,2005-09-15 00:00:00,,,,,,0,0,0,0,0
32990,2005-09-15 03:00:00,,,,,,0,0,0,0,0
32993,2005-09-15 06:00:00,,,,,,0,0,0,0,0
32996,2005-09-15 09:00:00,,,,,,0,0,0,0,0
32999,2005-09-15 12:00:00,,,,,,0,0,0,0,0
33002,2005-09-15 15:00:00,,,,,,0,0,0,0,0
33005,2005-09-15 18:00:00,,,,,,0,0,0,0,0
33008,2005-09-15 21:00:00,,,,,,0,0,0,0,0
33011,2005-09-16 00:00:00,,,,,,0,0,0,0,0
33014,2005-09-16 03:00:00,,,,,,0,0,0,0,0
33017,2005-09-16 06:00:00,,,,,,0,0,0,0,0
33020,2005-09-16 09:00:00,,,,,,0,0,0,0,0
33023,2005-09-16 12:00:00,,,,,,0,0,0,0,0
33026,2005-09-16 15:00:00,,,,,,0,0,0,0,0
33029,2005-09-16 18:00:00,,,,,,0,0,0,0,0
33032,2005-09-16 21:00:00,,,,,,0,0,0,0,0
33035,2005-09-17 00:00:00,,,,,,0,0,0,0,0
33038,2005-09-17 03:00:00,,,,,,0,0,0,0,0
33041,2005-09-17 06:00:00,,,,,,0,0,0,0,0
33044,2005-09-17 09:00:00,,,,,,0,0,0,0,0
33047,2005-09-17 12:00:00,,,,,,0,0,0,0,0
33050,2005-09-17 15:00:00,,,,,,0,0,0,0,0
33053,2005-09-17 18:00:00,,,,,,0,0,0,0,0
33056,2005-09-17 21:00:00,,,,,,0,0,0,0,0
33059,2005-09-18 00:00:00,,,,,,0,0,0,0,0
33062,2005-09-18 03:00:00,,,,,,0,0,0,0,0
33065,2005-09-18 06:00:00,,,,,,0,0,0,0,0
33068,2005-09-18 09:00:00,,,,,,0,0,0,0,0
33071,2005-09-18 12:00:00,,,,,,0,0,0,0,0
33074,2005-09-18 15:00:00,,,,,,0,0,0,0,0
33077,2005-09-18 18:00:00,,,,,,0,0,0,0,0
33080,2005-09-18 21:00:00,,,,,,0,0,0,0,0
33083,2005-09-19 00:00:00,,,,,,0,0,0,0,0
33086,2005-09-19 03:00:00,,,,,,0,0,0,0,0
33089,2005-09-19 06:00:00,,,,,,0,0,0,0,0
33092,2005-09-19 09:00:00,,,,,,0,0,0,0,0
33095,2005-09-19 12:00:00,,,,,,0,0,0,0,0
33098,2005-09-19 15:00:00,,,,,,0,0,0,0,0
33101,2005-09-19 18:00:00,,,,,,0,0,0,0,0
33104,2005-09-19 21:00:00,,,,,,0,0,0,0,0
33107,2005-09-20 00:00:00,,,,,,0,0,0,0,0
33110,2005-09-20 03:00:00,,,,,,0,0,0,0,0
33113,2005-09-20 06:00:00,,,,,,0,0,0,0,0
33116,2005-09-20 09:00:00,,,,,,0,0,0,0,0
33119,2005-09-20 12:00:00,,,,,,0,0,0,0,0
33122,2005-09-20 15:00:00,,,,,,0,0,0,0,0
33125,2005-09-20 18:00:00,,,,,,0,0,0,0,0
33128,2005-09-20 21:00:00,,,,,,0,0,0,0,0
33131,2005-09-21 00:00:00,,,,,,0,0,0,0,0
33134,2005-09-21 03:00:00,,,,,,0,0,0,0,0
33137,2005-09-21 06:00:00,,,,,,0,0,0,0,0
33140,2005-09-21 09:00:00,,,,,,0,0,0,0,0
33143,2005-09-21 12:00:00,,,,,,0,0,0,0,0
33146,2005-09-21 15:00:00,,,,,,0,0,0,0,0
33149,2005-09-21 18:00:00,,,,,,0,0,0,0,0
33152,2005-09-21 21:00:00,,,,,,0,0,0,0,0
33155,2005-09-22 00:00:00,,,,,,0,0,0,0,0
33158,2005-09-22 03:00:00,,,,,,0,0,0,0,0
33161,2005-09-22 06:00:00,,,,,,0,0,0,0,0
33164,2005-09-22 09:00:00,,,,,,0,0,0,0,0
33167,2005-09-22 12:00:00,,,,,,0,0,0,0,0
33170,2005-09-22 15:00:00,,,,,,0,0,0,0,0
33173,2005-09-22 18:00:00,,,,,,0,0,0,0,0
33176,2005-09-22 21:00:00,,,,,,0,0,0,0,0
33179,2005-09-23 00:00:00,,,,,,0,0,0,0,0
33182,2005-09-23 03:00:00,,,,,,0,0,0,0,0
33185,2005-09-23 06:00:00,,,,,,0,0,0,0,0
33188,2005-09-23 09:00:00,,,,,,0,0,0,0,0
33191,2005-09-23 12:00:00,,,,,,0,0,0,0,0
33194,2005-09-23 15:00:00,,,,,,0,0,0,0,0
33197,2005-09-23 18:00:00,,,,,,0,0,0,0,0
33200,2005-09-23 21:00:00,,,,,,0,0,0,0,0
33203,2005-09-24 00:00:00,,,,,,0,0,0,0,0
33206,2005-09-24 03:00:00,,,,,,0,0,0,0,0
33209,2005-09-24 06:00:00,,,,,,0,0,0,0,0
33212,2005-09-24 09:00:00,,,,,,0,0,0,0,0
33215,2005-09-24 12:00:00,,,,,,0,0,0,0,0
33218,2005-09-24 15:00:00,,,,,,0,0,0,0,0
33221,2005-09-24 18:00:00,,,,,,0,0,0,0,0
33224,2005-09-24 21:00:00,,,,,,0,0,0,0,0
33227,2005-09-25 00:00:00,,,,,,0,0,0,0,0
33230,2005-09-25 03:00:00,,,,,,0,0,0,0,0
33233,2005-09-25 06:00:00,,,,,,0,0,0,0,0
33236,2005-09-25 09:00:00,,,,,,0,0,0,0,0
33239,2005-09-25 12:00:00,,,,,,0,0,0,0,0
33242,2005-09-25 15:00:00,,,,,,0,0,0,0,0
33245,2005-09-25 18:00:00,,,,,,0,0,0,0,0
33248,2005-09-25 21:00:00,,,,,,0,0,0,0,0
33251,2005-09-26 00:00:00,,,,,,0,0,0,0,0
33254,2005-09-26 03:00:00,,,,,,0,0,0,0,0
33257,2005-09-26 06:00:00,,,,,,0,0,0,0,0
33260,2005-09-26 09:00:00,,,,,,0,0,0,0,0
33263,2005-09-26 12:00:00,,,,,,0,0,0,0,0
33266,2005-09-26 15:00:00,,,,,,0,0,0,0,0
33269,2005-09-26 18:00:00,,,,,,0,0,0,0,0
33272,2005-09-26 21:00:00,,,,,,0,0,0,0,0
33275,2005-09-27 00:00:00,,,,,,0,0,0,0,0
33278,2005-09-27 03:00:00,,,,,,0,0,0,0,0
33281,2005-09-27 06:00:00,,,,,,0,0,0,0,0
33284,2005-09-27 09:00:00,,,,,,0,0,0,0,0
33287,2005-09-27 12:00:00,,,,,,0,0,0,0,0
33290,2005-09-27 15:00:00,,,,,,0,0,0,0,0
33293,2005-09-27 18:00:00,,,,,,0,0,0,0,0
33296,2005-09-27 21:00:00,,,,,,0,0,0,0,0
33299,2005-09-28 00:00:00,,,,,,0,0,0,0,0
33302,2005-09-28 03:00:00,,,,,,0,0,0,0,0
33305,2005-09-28 06:00:00,,,,,,0,0,0,0,0
33308,2005-09-28 09:00:00,,,,,,0,0,0,0,0
33311,2005-09-28 12:00:00,,,,,,0,0,0,0,0
33314,2005-09-28 15:00:00,,,,,,0,0,0,0,0
33317,2005-09-28 18:00:00,,,,,,0,0,0,0,0
33320,2005-09-28 21:00:00,,,,,,0,0,0,0,0
33323,2005-09-29 00:00:00,,,,,,0,0,0,0,0
33326,2005-09-29 03:00:00,,,,,,0,0,0,0,0
33329,2005-09-29 06:00:00,,,,,,0,0,0,0,0
33332,2005-09-29 09:00:00,,,,,,0,0,0,0,0
33335,2005-09-29 12:00:00,,,,,,0,0,0,0,0
33338,2005-09-29 15:00:00,,,,,,0,0,0,0,0
33341,2005-09-29 18:00:00,,,,,,0,0,0,0,0
33344,2005-09-29 21:00:00,,,,,,0,0,0,0,0
33347,2005-09-30 00:00:00,,,,,,0,0,0,0,0
33350,2005-09-30 03:00:00,,,,,,0,0,0,0,0
33353,2005-09-30 06:00:00,,,,,,0,0,0,0,0
33356,2005-09-30 09:00:00,,,,,,0,0,0,0,0
33359,2005-09-30 12:00:00,,,,,,0,0,0,0,0
33362,2005-09-30 15:00:00,,,,,,0,0,0,0,0
33365,2005-09-30 18:00:00,,,,,,0,0,0,0,0
33368,2005-09-30 21:00:00,,,,,,0,0,0,0,0
33371,2005-10-01 00:00:00,,,,,,0,0,0,0,0
33374,2005-10-01 03:00:00,,,,,,0,0,0,0,0
33377,2005-10-01 06:00:00,,,,,,0,0,0,0,0
33380,2005-10-01 09:00:00,,,,,,0,0,0,0,0
33383,2005-10-01 12:00:00,,,,,,0,0,0,0,0
33386,2005-10-01 15:00:00,,,,,,0,0,0,0,0
33389,2005-10-01 18:00:00,,,,,,0,0,0,0,0
33392,2005-10-01 21:00:00,,,,,,0,0,0,0,0
33395,2005-10-02 00:00:00,,,,,,0,0,0,0,0
33398,2005-10-02 03:00:00,,,,,,0,0,0,0,0
33401,2005-10-02 06:00:00,,,,,,0,0,0,0,0
33404,2005-10-02 09:00:00,,,,,,0,0,0,0,0
33407,2005-10-02 12:00:00,,,,,,0,0,0,0,0
33410,2005-10-02 15:00:00,,,,,,0,0,0,0,0
33413,2005-10-02 18:00:00,,,,,,0,0,0,0,0
33416,2005-10-02 21:00:00,,,,,,0,0,0,0,0
33419,2005-10-03 00:00:00,,,,,,0,0,0,0,0
33422,2005-10-03 03:00:00,,,,,,0,0,0,0,0
33425,2005-10-03 06:00:00,,,,,,0,0,0,0,0
33428,2005-10-03 09:00:00,,,,,,0,0,0,0,0
33431,2005-10-03 12:00:00,,,,,,0,0,0,0,0
33434,2005-10-03 15:00:00,,,,,,0,0,0,0,0
33437,2005-10-03 18:00:00,,,,,,0,0,0,0,0
33440,2005-10-03 21:00:00,,,,,,0,0,0,0,0
33443,2005-10-04 00:00:00,,,,,,0,0,0,0,0
33446,2005-10-04 03:00:00,,,,,,0,0,0,0,0
33449,2005-10-04 06:00:00,,,,,,0,0,0,0,0
33452,2005-10-04 09:00:00,,,,,,0,0,0,0,0
33455,2005-10-04 12:00:00,,,,,,0,0,0,0,0
33458,2005-10-04 15:00:00,,,,,,0,0,0,0,0
33461,2005-10-04 18:00:00,,,,,,0,0,0,0,0
33464,2005-10-04 21:00:00,,,,,,0,0,0,0,0
33467,2005-10-05 00:00:00,,,,,,0,0,0,0,0
33470,2005-10-05 03:00:00,,,,,,0,0,0,0,0
33473,2005-10-05 06:00:00,,,,,,0,0,0,0,0
33476,2005-10-05 09:00:00,,,,,,0,0,0,0,0
33479,2005-10-05 12:00:00,,,,,,0,0,0,0,0
33482,2005-10-05 15:00:00,,,,,,0,0,0,0,0
33485,2005-10-05 18:00:00,,,,,,0,0,0,0,0
33488,2005-10-05 21:00:00,,,,,,0,0,0,0,0
33491,2005-10-06 00:00:00,,,,,,0,0,0,0,0
33494,2005-10-06 03:00:00,,,,,,0,0,0,0,0
33497,2005-10-06 06:00:00,,,,,,0,0,0,0,0
33500,2005-10-06 09:00:00,,,,,,0,0,0,0,0
33503,2005-10-06 12:00:00,,,,,,0,0,0,0,0
33506,2005-10-06 15:00:00,,,,,,0,0,0,0,0
33509,2005-10-06 18:00:00,,,,,,0,0,0,0,0
33512,2005-10-06 21:00:00,,,,,,0,0,0,0,0
33515,2005-10-07 00:00:00,,,,,,0,0,0,0,0
33518,2005-10-07 03:00:00,,,,,,0,0,0,0,0
33521,2005-10-07 06:00:00,,,,,,0,0,0,0,0
33524,2005-10-07 09:00:00,,,,,,0,0,0,0,0
33527,2005-10-07 12:00:00,,,,,,0,0,0,0,0
33530,2005-10-07 15:00:00,,,,,,0,0,0,0,0
33533,2005-10-07 18:00:00,,,,,,0,0,0,0,0
33536,2005-10-07 21:00:00,,,,,,0,0,0,0,0
33539,2005-10-08 00:00:00,,,,,,0,0,0,0,0
33542,2005-10-08 03:00:00,,,,,,0,0,0,0,0
33545,2005-10-08 06:00:00,,,,,,0,0,0,0,0
33548,2005-10-08 09:00:00,,,,,,0,0,0,0,0
33551,2005-10-08 12:00:00,,,,,,0,0,0,0,0
33554,2005-10-08 15:00:00,,,,,,0,0,0,0,0
33557,2005-10-08 18:00:00,,,,,,0,0,0,0,0
33560,2005-10-08 21:00:00,,,,,,0,0,0,0,0
33563,2005-10-09 00:00:00,,,,,,0,0,0,0,0
33566,2005-10-09 03:00:00,,,,,,0,0,0,0,0
33569,2005-10-09 06:00:00,,,,,,0,0,0,0,0
33572,2005-10-09 09:00:00,,,,,,0,0,0,0,0
33575,2005-10-09 12:00:00,,,,,,0,0,0,0,0
33578,2005-10-09 15:00:00,,,,,,0,0,0,0,0
33581,2005-10-09 18:00:00,,,,,,0,0,0,0,0
33584,2005-10-09 21:00:00,,,,,,0,0,0,0,0
33587,2005-10-10 00:00:00,,,,,,0,0,0,0,0
33590,2005-10-10 03:00:00,,,,,,0,0,0,0,0
33593,2005-10-10 06:00:00,,,,,,0,0,0,0,0
33596,2005-10-10 09:00:00,,,,,,0,0,0,0,0
33599,2005-10-10 12:00:00,,,,,,0,0,0,0,0
33602,2005-10-10 15:00:00,,,,,,0,0,0,0,0
33605,2005-10-10 18:00:00,,,,,,0,0,0,0,0
33608,2005-10-10 21:00:00,,,,,,0,0,0,0,0
33611,2005-10-11 00:00:00,,,,,,0,0,0,0,0
33614,2005-10-11 03:00:00,,,,,,0,0,0,0,0
33617,2005-10-11 06:00:00,,,,,,0,0,0,0,0
33620,2005-10-11 09:00:00,,,,,,0,0,0,0,0
33623,2005-10-11 12:00:00,,,,,,0,0,0,0,0
33626,2005-10-11 15:00:00,,,,,,0,0,0,0,0
33629,2005-10-11 18:00:00,,,,,,0,0,0,0,0
33632,2005-10-11 21:00:00,,,,,,0,0,0,0,0
33635,2005-10-12 00:00:00,,,,,,0,0,0,0,0
33638,2005-10-12 03:00:00,,,,,,0,0,0,0,0
33641,2005-10-12 06:00:00,,,,,,0,0,0,0,0
33644,2005-10-12 09:00:00,,,,,,0,0,0,0,0
33647,2005-10-12 12:00:00,,,,,,0,0,0,0,0
33650,2005-10-12 15:00:00,,,,,,0,0,0,0,0
33653,2005-10-12 18:00:00,,,,,,0,0,0,0,0
33656,2005-10-12 21:00:00,,,,,,0,0,0,0,0
33659,2005-10-13 00:00:00,,,,,,0,0,0,0,0
33662,2005-10-13 03:00:00,,,,,,0,0,0,0,0
33665,2005-10-13 06:00:00,,,,,,0,0,0,0,0
33668,2005-10-13 09:00:00,,,,,,0,0,0,0,0
33671,2005-10-13 12:00:00,,,,,,0,0,0,0,0
33674,2005-10-13 15:00:00,,,,,,0,0,0,0,0
33677,2005-10-13 18:00:00,,,,,,0,0,0,0,0
33680,2005-10-13 21:00:00,,,,,,0,0,0,0,0
33683,2005-10-14 00:00:00,,,,,,0,0,0,0,0
33686,2005-10-14 03:00:00,,,,,,0,0,0,0,0
33689,2005-10-14 06:00:00,,,,,,0,0,0,0,0
33692,2005-10-14 09:00:00,,,,,,0,0,0,0,0
33695,2005-10-14 12:00:00,,,,,,0,0,0,0,0
33698,2005-10-14 15:00:00,,,,,,0,0,0,0,0
33701,2005-10-14 18:00:00,,,,,,0,0,0,0,0
33704,2005-10-14 21:00:00,,,,,,0,0,0,0,0
33707,2005-10-15 00:00:00,,,,,,0,0,0,0,0
33710,2005-10-15 03:00:00,,,,,,0,0,0,0,0
33713,2005-10-15 06:00:00,,,,,,0,0,0,0,0
33716,2005-10-15 09:00:00,,,,,,0,0,0,0,0
33719,2005-10-15 12:00:00,,,,,,0,0,0,0,0
33722,2005-10-15 15:00:00,,,,,,0,0,0,0,0
33725,2005-10-15 18:00:00,,,,,,0,0,0,0,0
33728,2005-10-15 21:00:00,,,,,,0,0,0,0,0
33731,2005-10-16 00:00:00,,,,,,0,0,0,0,0
33734,2005-10-16 03:00:00,,,,,,0,0,0,0,0
33737,2005-10-16 06:00:00,,,,,,0,0,0,0,0
33740,2005-10-16 09:00:00,,,,,,0,0,0,0,0
33743,2005-10-16 12:00:00,,,,,,0,0,0,0,0
33746,2005-10-16 15:00:00,,,,,,0,0,0,0,0
33749,2005-10-16 18:00:00,,,,,,0,0,0,0,0
33752,2005-10-16 21:00:00,,,,,,0,0,0,0,0
33755,2005-10-17 00:00:00,,,,,,0,0,0,0,0
33758,2005-10-17 03:00:00,,,,,,0,0,0,0,0
33761,2005-10-17 06:00:00,,,,,,0,0,0,0,0
33764,2005-10-17 09:00:00,,,,,,0,0,0,0,0
33767,2005-10-17 12:00:00,,,,,,0,0,0,0,0
33770,2005-10-17 15:00:00,,,,,,0,0,0,0,0
33773,2005-10-17 18:00:00,,,,,,0,0,0,0,0
33776,2005-10-17 21:00:00,,,,,,0,0,0,0,0
33779,2005-10-18 00:00:00,,,,,,0,0,0,0,0
33782,2005-10-18 03:00:00,,,,,,0,0,0,0,0
33785,2005-10-18 06:00:00,,,,,,0,0,0,0,0
33788,2005-10-18 09:00:00,,,,,,0,0,0,0,0
33791,2005-10-18 12:00:00,,,,,,0,0,0,0,0
33794,2005-10-18 15:00:00,,,,,,0,0,0,0,0
33797,2005-10-18 18:00:00,,,,,,0,0,0,0,0
33800,2005-10-18 21:00:00,,,,,,0,0,0,0,0
33803,2005-10-19 00:00:00,,,,,,0,0,0,0,0
33806,2005-10-19 03:00:00,,,,,,0,0,0,0,0
33809,2005-10-19 06:00:00,,,,,,0,0,0,0,0
33812,2005-10-19 09:00:00,,,,,,0,0,0,0,0
33815,2005-10-19 12:00:00,,,,,,0,0,0,0,0
33818,2005-10-19 15:00:00,,,,,,0,0,0,0,0
33821,2005-10-19 18:00:00,,,,,,0,0,0,0,0
33824,2005-10-19 21:00:00,,,,,,0,0,0,0,0
33827,2005-10-20 00:00:00,,,,,,0,0,0,0,0
33830,2005-10-20 03:00:00,,,,,,0,0,0,0,0
33833,2005-10-20 06:00:00,,,,,,0,0,0,0,0
33836,2005-10-20 09:00:00,,,,,,0,0,0,0,0
33839,2005-10-20 12:00:00,,,,,,0,0,0,0,0
33842,2005-10-20 15:00:00,,,,,,0,0,0,0,0
33845,2005-10-20 18:00:00,,,,,,0,0,0,0,0
33848,2005-10-20 21:00:00,,,,,,0,0,0,0,0
33851,2005-10-21 00:00:00,,,,,,0,0,0,0,0
33854,2005-10-21 03:00:00,,,,,,0,0,0,0,0
33857,2005-10-21 06:00:00,,,,,,0,0,0,0,0
33860,2005-10-21 09:00:00,,,,,,0,0,0,0,0
33863,2005-10-21 12:00:00,,,,,,0,0,0,0,0
33866,2005-10-21 15:00:00,,,,,,0,0,0,0,0
33869,2005-10-21 18:00:00,,,,,,0,0,0,0,0
33872,2005-10-21 21:00:00,,,,,,0,0,0,0,0
33875,2005-10-22 00:00:00,,,,,,0,0,0,0,0
33878,2005-10-22 03:00:00,,,,,,0,0,0,0,0
33881,2005-10-22 06:00:00,,,,,,0,0,0,0,0
33884,2005-10-22 09:00:00,,,,,,0,0,0,0,0
33887,2005-10-22 12:00:00,,,,,,0,0,0,0,0
33890,2005-10-22 15:00:00,,,,,,0,0,0,0,0
33893,2005-10-22 18:00:00,,,,,,0,0,0,0,0
33896,2005-10-22 21:00:00,,,,,,0,0,0,0,0
33899,2005-10-23 00:00:00,,,,,,0,0,0,0,0
33902,2005-10-23 03:00:00,,,,,,0,0,0,0,0
33905,2005-10-23 06:00:00,,,,,,0,0,0,0,0
33908,2005-10-23 09:00:00,,,,,,0,0,0,0,0
33911,2005-10-23 12:00:00,,,,,,0,0,0,0,0
33914,2005-10-23 15:00:00,,,,,,0,0,0,0,0
33917,2005-10-23 18:00:00,,,,,,0,0,0,0,0
33920,2005-10-23 21:00:00,,,,,,0,0,0,0,0
33923,2005-10-24 00:00:00,,,,,,0,0,0,0,0
33926,2005-10-24 03:00:00,,,,,,0,0,0,0,0
33929,2005-10-24 06:00:00,,,,,,0,0,0,0,0
33932,2005-10-24 09:00:00,,,,,,0,0,0,0,0
33935,2005-10-24 12:00:00,,,,,,0,0,0,0,0
33938,2005-10-24 15:00:00,,,,,,0,0,0,0,0
33941,2005-10-24 18:00:00,,,,,,0,0,0,0,0
33944,2005-10-24 21:00:00,,,,,,0,0,0,0,0
33947,2005-10-25 00:00:00,,,,,,0,0,0,0,0
33950,2005-10-25 03:00:00,,,,,,0,0,0,0,0
33953,2005-10-25 06:00:00,,,,,,0,0,0,0,0
33956,2005-10-25 09:00:00,,,,,,0,0,0,0,0
33959,2005-10-25 12:00:00,,,,,,0,0,0,0,0
33962,2005-10-25 15:00:00,,,,,,0,0,0,0,0
33965,2005-10-25 18:00:00,,,,,,0,0,0,0,0
33968,2005-10-25 21:00:00,,,,,,0,0,0,0,0
33971,2005-10-26 00:00:00,,,,,,0,0,0,0,0
33974,2005-10-26 03:00:00,,,,,,0,0,0,0,0
33977,2005-10-26 06:00:00,,,,,,0,0,0,0,0
33980,2005-10-26 09:00:00,,,,,,0,0,0,0,0
33983,2005-10-26 12:00:00,,,,,,0,0,0,0,0
33986,2005-10-26 15:00:00,,,,,,0,0,0,0,0
33989,2005-10-26 18:00:00,,,,,,0,0,0,0,0
33992,2005-10-26 21:00:00,,,,,,0,0,0,0,0
33995,2005-10-27 00:00:00,,,,,,0,0,0,0,0
33998,2005-10-27 03:00:00,,,,,,0,0,0,0,0
34001,2005-10-27 06:00:00,,,,,,0,0,0,0,0
34004,2005-10-27 09:00:00,,,,,,0,0,0,0,0
34007,2005-10-27 12:00:00,,,,,,0,0,0,0,0
34010,2005-10-27 15:00:00,,,,,,0,0,0,0,0
34013,2005-10-27 18:00:00,,,,,,0,0,0,0,0
34016,2005-10-27 21:00:00,,,,,,0,0,0,0,0
34019,2005-10-28 00:00:00,,,,,,0,0,0,0,0
34022,2005-10-28 03:00:00,,,,,,0,0,0,0,0
34025,2005-10-28 06:00:00,,,,,,0,0,0,0,0
34028,2005-10-28 09:00:00,,,,,,0,0,0,0,0
34031,2005-10-28 12:00:00,,,,,,0,0,0,0,0
34034,2005-10-28 15:00:00,,,,,,0,0,0,0,0
34037,2005-10-28 18:00:00,,,,,,0,0,0,0,0
34040,2005-10-28 21:00:00,,,,,,0,0,0,0,0
34043,2005-10-29 00:00:00,,,,,,0,0,0,0,0
34046,2005-10-29 03:00:00,,,,,,0,0,0,0,0
34049,2005-10-29 06:00:00,,,,,,0,0,0,0,0
34052,2005-10-29 09:00:00,,,,,,0,0,0,0,0
34055,2005-10-29 12:00:00,,,,,,0,0,0,0,0
34058,2005-10-29 15:00:00,,,,,,0,0,0,0,0
34061,2005-10-29 18:00:00,,,,,,0,0,0,0,0
34064,2005-10-29 21:00:00,,,,,,0,0,0,0,0
34067,2005-10-30 00:00:00,,,,,,0,0,0,0,0
34070,2005-10-30 03:00:00,,,,,,0,0,0,0,0
