date,temp,skt,dir,vel,hr,prec,pres,temp_jci,skt_jci,dir_jci,vel_jci,hr_jci,prec_jci,pres_jci
2019-06-13 06:00:00+00:00,,-1.6,251.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-06-13 09:00:00+00:00,,-1.0,113.0,2.9,,,,0,1,1,1,0,0,0
2019-06-13 12:00:00+00:00,,-0.9,108.0,3.1,,,,0,1,1,1,0,0,0
2019-06-13 15:00:00+00:00,,-0.7000000000000001,181.0,3.1,,,,0,1,1,1,0,0,0
2019-06-13 18:00:00+00:00,,-0.6000000000000001,205.0,1.6,,,,0,1,1,1,0,0,0
2019-06-13 21:00:00+00:00,,-0.7000000000000001,203.0,1.8,,,,0,1,1,1,0,0,0
2019-06-14 00:00:00+00:00,,-0.6000000000000001,200.0,1.3,,,,0,1,1,1,0,0,0
2019-06-14 03:00:00+00:00,,-0.4,210.0,2.5,,,,0,1,1,1,0,0,0
2019-06-14 06:00:00+00:00,,-0.2,204.0,2.3,,,,0,1,1,1,0,0,0
2019-06-14 09:00:00+00:00,,-0.4,317.0,5.0,,,,0,1,1,1,0,0,0
2019-06-14 12:00:00+00:00,,0.4,340.0,4.0,,,,0,1,1,1,0,0,0
2019-06-14 15:00:00+00:00,,-0.2,338.0,2.7,,,,0,1,1,1,0,0,0
2019-06-14 18:00:00+00:00,,0.9,311.0,3.0,,,,0,1,1,1,0,0,0
2019-06-14 21:00:00+00:00,,-0.7000000000000001,145.0,3.8,,,,0,1,1,1,0,0,0
2019-06-15 00:00:00+00:00,,-0.9,241.0,2.6,,,,0,1,1,1,0,0,0
2019-06-15 03:00:00+00:00,,-0.7000000000000001,213.0,4.6,,,,0,1,1,1,0,0,0
2019-06-15 06:00:00+00:00,,-0.7000000000000001,198.0,3.6,,,,0,1,1,1,0,0,0
2019-06-15 09:00:00+00:00,,-0.7000000000000001,226.0,2.4,,,,0,1,1,1,0,0,0
2019-06-15 12:00:00+00:00,,-1.4,213.0,2.9,,,,0,1,1,1,0,0,0
2019-06-15 15:00:00+00:00,,-2.0,58.0,1.6,,,,0,1,1,1,0,0,0
2019-06-15 18:00:00+00:00,,-0.8,48.0,4.6,,,,0,1,1,1,0,0,0
2019-06-15 21:00:00+00:00,,0.0,150.0,1.6,,,,0,1,1,1,0,0,0
2019-06-16 00:00:00+00:00,,0.1,183.0,2.8,,,,0,1,1,1,0,0,0
2019-06-16 03:00:00+00:00,,-0.2,206.0,2.1,,,,0,1,1,1,0,0,0
2019-06-16 06:00:00+00:00,,-0.6000000000000001,242.0,1.9,,,,0,1,1,1,0,0,0
2019-06-16 09:00:00+00:00,,-0.2,209.0,2.4,,,,0,1,1,1,0,0,0
2019-06-16 12:00:00+00:00,,0.0,332.0,3.5,,,,0,1,1,1,0,0,0
2019-06-16 15:00:00+00:00,,0.2,246.0,2.6,,,,0,1,1,1,0,0,0
2019-06-16 18:00:00+00:00,,0.1,248.0,3.0,,,,0,1,1,1,0,0,0
2019-06-16 21:00:00+00:00,,-1.3,214.0,2.3,,,,0,1,1,1,0,0,0
2019-06-17 00:00:00+00:00,,-1.3,221.0,3.2,,,,0,1,1,1,0,0,0
2019-06-17 03:00:00+00:00,,-1.6,115.0,3.3,,,,0,1,1,1,0,0,0
2019-06-17 06:00:00+00:00,,-1.6,206.0,1.8,,,,0,1,1,1,0,0,0
2019-06-17 09:00:00+00:00,,-0.2,70.0,2.0,,,,0,1,1,1,0,0,0
2019-06-17 12:00:00+00:00,,-0.5,81.0,2.2,,,,0,1,1,1,0,0,0
2019-06-17 15:00:00+00:00,,-1.5,251.0,2.4,,,,0,1,1,1,0,0,0
2019-06-17 18:00:00+00:00,,-1.0,223.0,2.2,,,,0,1,1,1,0,0,0
2019-06-17 21:00:00+00:00,,-1.4,214.0,3.0,,,,0,1,1,1,0,0,0
2019-06-18 00:00:00+00:00,,-1.6,212.0,2.2,,,,0,1,1,1,0,0,0
2019-06-18 03:00:00+00:00,,-1.7000000000000002,328.0,1.5,,,,0,1,1,1,0,0,0
2019-06-18 06:00:00+00:00,,-2.3,302.0,0.9,,,,0,1,1,1,0,0,0
2019-06-18 09:00:00+00:00,,-1.6,117.0,3.1,,,,0,1,1,1,0,0,0
2019-06-18 12:00:00+00:00,,-1.2,47.0,0.9,,,,0,1,1,1,0,0,0
2019-06-18 15:00:00+00:00,,-1.3,37.0,1.6,,,,0,1,1,1,0,0,0
2019-06-18 18:00:00+00:00,,-1.1,262.0,2.4,,,,0,1,1,1,0,0,0
2019-06-18 21:00:00+00:00,,-4.0,162.0,1.4,,,,0,1,1,1,0,0,0
2019-06-19 00:00:00+00:00,,-4.3,211.0,1.6,,,,0,1,1,1,0,0,0
2019-06-19 03:00:00+00:00,,-5.7,179.0,1.0,,,,0,1,1,1,0,0,0
2019-06-19 06:00:00+00:00,,-6.5,231.0,0.9,,,,0,1,1,1,0,0,0
2019-06-19 09:00:00+00:00,,-6.2,145.0,3.7,,,,0,1,1,1,0,0,0
2019-06-19 12:00:00+00:00,,-5.1,118.0,6.8,,,,0,1,1,1,0,0,0
2019-06-19 15:00:00+00:00,,-3.7,109.0,6.0,,,,0,1,1,1,0,0,0
2019-06-19 18:00:00+00:00,,-4.8,100.0,8.9,,,,0,1,1,1,0,0,0
2019-06-19 21:00:00+00:00,,-4.7,98.0,9.9,,,,0,1,1,1,0,0,0
2019-06-20 00:00:00+00:00,,-5.1,91.0,13.6,,,,0,1,1,1,0,0,0
2019-06-20 03:00:00+00:00,,-5.4,92.0,14.0,,,,0,1,1,1,0,0,0
2019-06-20 06:00:00+00:00,,-6.1,89.0,12.1,,,,0,1,1,1,0,0,0
2019-06-20 09:00:00+00:00,,-7.6,97.0,9.8,,,,0,1,1,1,0,0,0
2019-06-20 12:00:00+00:00,,-9.0,114.0,9.6,,,,0,1,1,1,0,0,0
2019-06-20 15:00:00+00:00,,-9.2,120.0,8.0,,,,0,1,1,1,0,0,0
2019-06-20 18:00:00+00:00,,-9.0,121.0,5.9,,,,0,1,1,1,0,0,0
2019-06-20 21:00:00+00:00,,-9.4,127.0,4.1,,,,0,1,1,1,0,0,0
2019-06-21 00:00:00+00:00,,-8.9,129.0,2.0,,,,0,1,1,1,0,0,0
2019-06-21 03:00:00+00:00,,-7.7,48.0,4.8,,,,0,1,1,1,0,0,0
2019-06-21 06:00:00+00:00,,-7.9,168.0,1.2,,,,0,1,1,1,0,0,0
2019-06-21 09:00:00+00:00,,-6.3,178.0,1.9,,,,0,1,1,1,0,0,0
2019-06-21 12:00:00+00:00,,-7.5,169.0,1.1,,,,0,1,1,1,0,0,0
2019-06-21 15:00:00+00:00,,-5.6,188.0,1.1,,,,0,1,1,1,0,0,0
2019-06-21 18:00:00+00:00,,-5.6,333.0,6.1,,,,0,1,1,1,0,0,0
2019-06-21 21:00:00+00:00,,-8.6,150.0,0.9,,,,0,1,1,1,0,0,0
2019-06-22 00:00:00+00:00,,-6.0,106.0,0.5,,,,0,1,1,1,0,0,0
2019-06-22 03:00:00+00:00,,-6.1,110.0,2.5,,,,0,1,1,1,0,0,0
2019-06-22 06:00:00+00:00,,-5.6,69.0,1.3,,,,0,1,1,1,0,0,0
2019-06-22 09:00:00+00:00,,-4.3,198.0,2.6,,,,0,1,1,1,0,0,0
2019-06-22 12:00:00+00:00,,-4.3,195.0,2.7,,,,0,1,1,1,0,0,0
2019-06-22 15:00:00+00:00,,-4.4,199.0,3.8,,,,0,1,1,1,0,0,0
2019-06-22 18:00:00+00:00,,-4.7,175.0,2.9,,,,0,1,1,1,0,0,0
2019-06-22 21:00:00+00:00,,-5.5,169.0,2.2,,,,0,1,1,1,0,0,0
2019-06-23 00:00:00+00:00,,-4.7,204.0,0.6000000000000001,,,,0,1,1,1,0,0,0
2019-06-23 03:00:00+00:00,,-5.6,8.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-06-23 06:00:00+00:00,,-5.0,57.0,3.1,,,,0,1,1,1,0,0,0
2019-06-23 09:00:00+00:00,,-4.7,66.0,2.7,,,,0,1,1,1,0,0,0
2019-06-23 12:00:00+00:00,,-3.5,48.0,5.6,,,,0,1,1,1,0,0,0
2019-06-23 15:00:00+00:00,,-3.0,37.0,10.6,,,,0,1,1,1,0,0,0
2019-06-23 18:00:00+00:00,,-2.9,46.0,7.4,,,,0,1,1,1,0,0,0
2019-06-23 21:00:00+00:00,,-1.9,48.0,8.5,,,,0,1,1,1,0,0,0
2019-06-24 00:00:00+00:00,,-0.8,331.0,7.9,,,,0,1,1,1,0,0,0
2019-06-24 03:00:00+00:00,,-1.5,9.0,2.6,,,,0,1,1,1,0,0,0
2019-06-24 06:00:00+00:00,,-1.7000000000000002,24.0,5.4,,,,0,1,1,1,0,0,0
2019-06-24 09:00:00+00:00,,-2.0,28.0,3.9,,,,0,1,1,1,0,0,0
2019-06-24 12:00:00+00:00,,-1.5,81.0,2.4,,,,0,1,1,1,0,0,0
2019-06-24 15:00:00+00:00,,-2.8,203.0,0.9,,,,0,1,1,1,0,0,0
2019-06-24 18:00:00+00:00,,-3.2,175.0,1.2,,,,0,1,1,1,0,0,0
2019-06-24 21:00:00+00:00,,-2.3,239.0,1.9,,,,0,1,1,1,0,0,0
2019-06-25 00:00:00+00:00,,-1.9,227.0,2.8,,,,0,1,1,1,0,0,0
2019-06-25 03:00:00+00:00,,-2.6,241.0,2.3,,,,0,1,1,1,0,0,0
2019-06-25 06:00:00+00:00,,-3.6,97.0,3.3,,,,0,1,1,1,0,0,0
2019-06-25 09:00:00+00:00,,-5.2,159.0,2.5,,,,0,1,1,1,0,0,0
2019-06-25 12:00:00+00:00,,-6.8,116.0,7.5,,,,0,1,1,1,0,0,0
2019-06-25 15:00:00+00:00,,-7.1,165.0,1.5,,,,0,1,1,1,0,0,0
2019-06-25 18:00:00+00:00,,-7.3,123.0,5.2,,,,0,1,1,1,0,0,0
2019-06-25 21:00:00+00:00,,-7.8,116.0,7.5,,,,0,1,1,1,0,0,0
2019-06-26 00:00:00+00:00,,-7.6,139.0,2.9,,,,0,1,1,1,0,0,0
2019-06-26 03:00:00+00:00,,-7.9,119.0,4.4,,,,0,1,1,1,0,0,0
2019-06-26 06:00:00+00:00,,-8.9,116.0,4.4,,,,0,1,1,1,0,0,0
2019-06-26 09:00:00+00:00,,-9.0,116.0,4.8,,,,0,1,1,1,0,0,0
2019-06-26 12:00:00+00:00,,-8.9,117.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-06-26 15:00:00+00:00,,-9.1,34.0,6.7,,,,0,1,1,1,0,0,0
2019-06-26 18:00:00+00:00,,-9.3,52.0,4.0,,,,0,1,1,1,0,0,0
2019-06-26 21:00:00+00:00,,-9.0,49.0,4.6,,,,0,1,1,1,0,0,0
2019-06-27 00:00:00+00:00,,-9.3,50.0,4.7,,,,0,1,1,1,0,0,0
2019-06-27 03:00:00+00:00,,-9.0,50.0,4.5,,,,0,1,1,1,0,0,0
2019-06-27 06:00:00+00:00,,-8.9,66.0,3.1,,,,0,1,1,1,0,0,0
2019-06-27 09:00:00+00:00,,-8.7,42.0,2.9,,,,0,1,1,1,0,0,0
2019-06-27 12:00:00+00:00,,-8.6,13.0,2.8,,,,0,1,1,1,0,0,0
2019-06-27 15:00:00+00:00,,-9.9,153.0,0.6000000000000001,,,,0,1,1,1,0,0,0
2019-06-27 18:00:00+00:00,,-8.8,148.0,0.9,,,,0,1,1,1,0,0,0
2019-06-27 21:00:00+00:00,,-8.3,209.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-06-28 00:00:00+00:00,,-8.5,119.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-06-28 03:00:00+00:00,,-7.6,114.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-06-28 06:00:00+00:00,,-6.6,135.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-06-28 09:00:00+00:00,,-6.5,178.0,2.5,,,,0,1,1,1,0,0,0
2019-06-28 12:00:00+00:00,,-6.3,178.0,2.3,,,,0,1,1,1,0,0,0
2019-06-28 15:00:00+00:00,,-6.1,163.0,2.4,,,,0,1,1,1,0,0,0
2019-06-28 18:00:00+00:00,,-5.5,201.0,2.8,,,,0,1,1,1,0,0,0
2019-06-28 21:00:00+00:00,,-5.6,198.0,2.7,,,,0,1,1,1,0,0,0
2019-06-29 00:00:00+00:00,,-5.8,196.0,2.0,,,,0,1,1,1,0,0,0
2019-06-29 03:00:00+00:00,,-5.2,210.0,1.3,,,,0,1,1,1,0,0,0
2019-06-29 06:00:00+00:00,,-4.3,179.0,2.1,,,,0,1,1,1,0,0,0
2019-06-29 09:00:00+00:00,,-3.9,94.0,2.4,,,,0,1,1,1,0,0,0
2019-06-29 12:00:00+00:00,,-3.0,156.0,3.0,,,,0,1,1,1,0,0,0
2019-06-29 15:00:00+00:00,,-3.7,211.0,3.4,,,,0,1,1,1,0,0,0
2019-06-29 18:00:00+00:00,,-4.4,209.0,2.6,,,,0,1,1,1,0,0,0
2019-06-29 21:00:00+00:00,,-5.3,226.0,3.4,,,,0,1,1,1,0,0,0
2019-06-30 00:00:00+00:00,,-5.1,204.0,4.5,,,,0,1,1,1,0,0,0
2019-06-30 03:00:00+00:00,,-5.5,176.0,2.8,,,,0,1,1,1,0,0,0
2019-06-30 06:00:00+00:00,,-4.4,199.0,1.3,,,,0,1,1,1,0,0,0
2019-06-30 09:00:00+00:00,,-4.7,214.0,1.1,,,,0,1,1,1,0,0,0
2019-06-30 12:00:00+00:00,,-5.1,221.0,1.0,,,,0,1,1,1,0,0,0
2019-06-30 15:00:00+00:00,,-5.2,71.0,0.5,,,,0,1,1,1,0,0,0
2019-06-30 18:00:00+00:00,,-5.5,276.0,1.3,,,,0,1,1,1,0,0,0
2019-06-30 21:00:00+00:00,,-5.9,110.0,2.7,,,,0,1,1,1,0,0,0
2019-07-01 00:00:00+00:00,,-5.7,51.0,3.0,,,,0,1,1,1,0,0,0
2019-07-01 03:00:00+00:00,,-6.3,85.0,3.1,,,,0,1,1,1,0,0,0
2019-07-01 06:00:00+00:00,,-7.7,136.0,2.8,,,,0,1,1,1,0,0,0
2019-07-01 09:00:00+00:00,,-9.0,129.0,2.5,,,,0,1,1,1,0,0,0
2019-07-01 12:00:00+00:00,,-7.6,129.0,3.3,,,,0,1,1,1,0,0,0
2019-07-01 15:00:00+00:00,,-7.1,119.0,2.8,,,,0,1,1,1,0,0,0
2019-07-01 18:00:00+00:00,,-8.7,176.0,2.8,,,,0,1,1,1,0,0,0
2019-07-01 21:00:00+00:00,,-10.2,143.0,1.2,,,,0,1,1,1,0,0,0
2019-07-02 00:00:00+00:00,,-10.0,175.0,1.3,,,,0,1,1,1,0,0,0
2019-07-02 03:00:00+00:00,,-5.8,197.0,1.9,,,,0,1,1,1,0,0,0
2019-07-02 06:00:00+00:00,,-4.4,201.0,2.6,,,,0,1,1,1,0,0,0
2019-07-02 09:00:00+00:00,,-4.2,212.0,3.5,,,,0,1,1,1,0,0,0
2019-07-02 12:00:00+00:00,,-4.1,215.0,3.0,,,,0,1,1,1,0,0,0
2019-07-02 15:00:00+00:00,,-3.6,206.0,4.4,,,,0,1,1,1,0,0,0
2019-07-02 18:00:00+00:00,,-3.8,211.0,5.2,,,,0,1,1,1,0,0,0
2019-07-02 21:00:00+00:00,,-3.5,204.0,3.4,,,,0,1,1,1,0,0,0
2019-07-03 00:00:00+00:00,,-3.5,202.0,6.0,,,,0,1,1,1,0,0,0
2019-07-03 03:00:00+00:00,,-3.0,209.0,3.7,,,,0,1,1,1,0,0,0
2019-07-03 06:00:00+00:00,,-2.8,203.0,2.5,,,,0,1,1,1,0,0,0
2019-07-03 09:00:00+00:00,,-2.8,211.0,1.9,,,,0,1,1,1,0,0,0
2019-07-03 12:00:00+00:00,,-2.9,215.0,3.2,,,,0,1,1,1,0,0,0
2019-07-03 15:00:00+00:00,,-2.8,210.0,2.6,,,,0,1,1,1,0,0,0
2019-07-03 18:00:00+00:00,,-2.9,211.0,1.8,,,,0,1,1,1,0,0,0
2019-07-03 21:00:00+00:00,,-3.4,352.0,0.9,,,,0,1,1,1,0,0,0
2019-07-04 00:00:00+00:00,,-2.9,121.0,1.9,,,,0,1,1,1,0,0,0
2019-07-04 03:00:00+00:00,,-2.7,358.0,0.4,,,,0,1,1,1,0,0,0
2019-07-04 06:00:00+00:00,,-1.0,85.0,3.1,,,,0,1,1,1,0,0,0
2019-07-04 09:00:00+00:00,,-1.0,326.0,4.4,,,,0,1,1,1,0,0,0
2019-07-04 12:00:00+00:00,,-0.3,320.0,3.8,,,,0,1,1,1,0,0,0
2019-07-04 15:00:00+00:00,,-0.5,287.0,1.9,,,,0,1,1,1,0,0,0
2019-07-04 18:00:00+00:00,,-0.6000000000000001,286.0,1.2,,,,0,1,1,1,0,0,0
2019-07-04 21:00:00+00:00,,-0.9,50.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-07-05 00:00:00+00:00,,-1.6,289.0,0.3,,,,0,1,1,1,0,0,0
2019-07-05 03:00:00+00:00,,-2.1,288.0,0.5,,,,0,1,1,1,0,0,0
2019-07-05 06:00:00+00:00,,-4.2,188.0,1.4,,,,0,1,1,1,0,0,0
2019-07-05 09:00:00+00:00,,-5.6,192.0,2.2,,,,0,1,1,1,0,0,0
2019-07-05 12:00:00+00:00,,-7.8,,0.0,,,,0,1,1,1,0,0,0
2019-07-05 15:00:00+00:00,,-5.8,,0.0,,,,0,1,1,1,0,0,0
2019-07-05 18:00:00+00:00,,-6.1,,0.0,,,,0,1,1,1,0,0,0
2019-07-05 21:00:00+00:00,,-6.8,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 00:00:00+00:00,,-7.3,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 03:00:00+00:00,,-5.5,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 06:00:00+00:00,,-6.2,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 09:00:00+00:00,,-6.9,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 12:00:00+00:00,,-5.5,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 15:00:00+00:00,,-2.6,,0.0,,,,0,1,1,1,0,0,0
2019-07-06 18:00:00+00:00,,-1.1,44.0,3.2,,,,0,1,1,1,0,0,0
2019-07-06 21:00:00+00:00,,-4.6,205.0,2.0,,,,0,1,1,1,0,0,0
2019-07-07 00:00:00+00:00,,-3.2,117.0,3.8,,,,0,1,1,1,0,0,0
2019-07-07 03:00:00+00:00,,-5.3,204.0,1.4,,,,0,1,1,1,0,0,0
2019-07-07 06:00:00+00:00,,-5.4,192.0,1.9,,,,0,1,1,1,0,0,0
2019-07-07 09:00:00+00:00,,-6.6,158.0,0.9,,,,0,1,1,1,0,0,0
2019-07-07 12:00:00+00:00,,-6.8,171.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-07-07 15:00:00+00:00,,-5.4,54.0,0.4,,,,0,1,1,1,0,0,0
2019-07-07 18:00:00+00:00,,-6.0,82.0,1.2,,,,0,1,1,1,0,0,0
2019-07-07 21:00:00+00:00,,-6.1,56.0,2.6,,,,0,1,1,1,0,0,0
2019-07-08 00:00:00+00:00,,-4.5,47.0,4.2,,,,0,1,1,1,0,0,0
2019-07-08 03:00:00+00:00,,-4.1,60.0,2.4,,,,0,1,1,1,0,0,0
2019-07-08 06:00:00+00:00,,-3.8,55.0,3.2,,,,0,1,1,1,0,0,0
2019-07-08 09:00:00+00:00,,-3.0,41.0,3.9,,,,0,1,1,1,0,0,0
2019-07-08 12:00:00+00:00,,-3.0,43.0,3.1,,,,0,1,1,1,0,0,0
2019-07-08 15:00:00+00:00,,-2.9,50.0,2.0,,,,0,1,1,1,0,0,0
2019-07-08 18:00:00+00:00,,-4.1,121.0,0.5,,,,0,1,1,1,0,0,0
2019-07-08 21:00:00+00:00,,-6.4,274.0,0.3,,,,0,1,1,1,0,0,0
2019-07-09 00:00:00+00:00,,-6.0,164.0,1.6,,,,0,1,1,1,0,0,0
2019-07-09 03:00:00+00:00,,-6.3,220.0,1.3,,,,0,1,1,1,0,0,0
2019-07-09 06:00:00+00:00,,-7.7,259.0,0.9,,,,0,1,1,1,0,0,0
2019-07-09 09:00:00+00:00,,-7.9,288.0,0.4,,,,0,1,1,1,0,0,0
2019-07-09 12:00:00+00:00,,-5.7,162.0,2.2,,,,0,1,1,1,0,0,0
2019-07-09 15:00:00+00:00,,-5.3,158.0,1.4,,,,0,1,1,1,0,0,0
2019-07-09 18:00:00+00:00,,-3.3,169.0,0.9,,,,0,1,1,1,0,0,0
2019-07-09 21:00:00+00:00,,-2.1,201.0,3.7,,,,0,1,1,1,0,0,0
2019-07-10 00:00:00+00:00,,-2.0,212.0,2.7,,,,0,1,1,1,0,0,0
2019-07-10 03:00:00+00:00,,-2.2,204.0,2.2,,,,0,1,1,1,0,0,0
2019-07-10 06:00:00+00:00,,-2.5,251.0,1.6,,,,0,1,1,1,0,0,0
2019-07-10 09:00:00+00:00,,-3.1,174.0,1.5,,,,0,1,1,1,0,0,0
2019-07-10 12:00:00+00:00,,-3.3,158.0,1.5,,,,0,1,1,1,0,0,0
2019-07-10 15:00:00+00:00,,-4.0,123.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-07-10 18:00:00+00:00,,-8.2,134.0,0.6000000000000001,,,,0,1,1,1,0,0,0
2019-07-10 21:00:00+00:00,,-5.4,269.0,0.8,,,,0,1,1,1,0,0,0
2019-07-11 00:00:00+00:00,,-5.5,325.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-07-11 03:00:00+00:00,,-3.2,179.0,0.5,,,,0,1,1,1,0,0,0
2019-07-11 06:00:00+00:00,,-5.2,229.0,1.0,,,,0,1,1,1,0,0,0
2019-07-11 09:00:00+00:00,,-6.0,231.0,2.1,,,,0,1,1,1,0,0,0
2019-07-11 12:00:00+00:00,,-6.7,221.0,2.4,,,,0,1,1,1,0,0,0
2019-07-11 15:00:00+00:00,,-4.7,222.0,1.5,,,,0,1,1,1,0,0,0
2019-07-11 18:00:00+00:00,,-8.2,91.0,0.0,,,,0,1,1,1,0,0,0
2019-07-11 21:00:00+00:00,,-5.9,137.0,0.5,,,,0,1,1,1,0,0,0
2019-07-12 00:00:00+00:00,,-7.9,150.0,1.8,,,,0,1,1,1,0,0,0
2019-07-12 03:00:00+00:00,,-4.9,133.0,1.5,,,,0,1,1,1,0,0,0
2019-07-12 06:00:00+00:00,,-3.9,210.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-07-12 09:00:00+00:00,,-2.7,168.0,1.9,,,,0,1,1,1,0,0,0
2019-07-12 12:00:00+00:00,,-1.9,229.0,2.1,,,,0,1,1,1,0,0,0
2019-07-12 15:00:00+00:00,,-1.7000000000000002,205.0,2.7,,,,0,1,1,1,0,0,0
2019-07-12 18:00:00+00:00,,-1.8,204.0,2.3,,,,0,1,1,1,0,0,0
2019-07-12 21:00:00+00:00,,-2.1,204.0,1.1,,,,0,1,1,1,0,0,0
2019-07-13 00:00:00+00:00,,-2.2,249.0,1.0,,,,0,1,1,1,0,0,0
2019-07-13 03:00:00+00:00,,-2.4,169.0,0.8,,,,0,1,1,1,0,0,0
2019-07-13 06:00:00+00:00,,-3.5,197.0,1.1,,,,0,1,1,1,0,0,0
2019-07-13 09:00:00+00:00,,-4.3,163.0,2.1,,,,0,1,1,1,0,0,0
2019-07-13 12:00:00+00:00,,-3.7,241.0,2.9,,,,0,1,1,1,0,0,0
2019-07-13 15:00:00+00:00,,-3.9,206.0,0.9,,,,0,1,1,1,0,0,0
2019-07-13 18:00:00+00:00,,-3.9,231.0,1.2,,,,0,1,1,1,0,0,0
2019-07-13 21:00:00+00:00,,-4.3,278.0,0.7000000000000001,,,,0,1,1,1,0,0,0
2019-07-14 00:00:00+00:00,,-4.9,122.0,1.1,,,,0,1,1,1,0,0,0
2019-07-14 03:00:00+00:00,,-7.1,147.0,0.6000000000000001,,,,0,1,1,1,0,0,0
2019-07-14 06:00:00+00:00,,-6.3,39.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-07-14 09:00:00+00:00,,-4.9,66.0,1.1,,,,0,1,1,1,0,0,0
2019-07-14 12:00:00+00:00,,-2.3,34.0,4.0,,,,0,1,1,1,0,0,0
2019-07-14 15:00:00+00:00,,-1.5,21.0,1.6,,,,0,1,1,1,0,0,0
2019-07-14 18:00:00+00:00,,0.7000000000000001,27.0,6.2,,,,0,1,1,1,0,0,0
2019-07-14 21:00:00+00:00,,2.3,98.0,5.3,,,,0,1,1,1,0,0,0
2019-07-15 00:00:00+00:00,,1.9,87.0,6.3,,,,0,1,1,1,0,0,0
2019-07-15 03:00:00+00:00,,-0.1,54.0,6.7,,,,0,1,1,1,0,0,0
2019-07-15 06:00:00+00:00,,1.0,75.0,5.6,,,,0,1,1,1,0,0,0
2019-07-15 09:00:00+00:00,,1.2,75.0,5.6,,,,0,1,1,1,0,0,0
2019-07-15 12:00:00+00:00,,0.1,31.0,8.7,,,,0,1,1,1,0,0,0
2019-07-15 15:00:00+00:00,,-0.1,22.0,7.2,,,,0,1,1,1,0,0,0
2019-07-15 18:00:00+00:00,,-0.1,29.0,4.1,,,,0,1,1,1,0,0,0
2019-07-15 21:00:00+00:00,,0.6000000000000001,31.0,3.8,,,,0,1,1,1,0,0,0
2019-07-16 00:00:00+00:00,,1.3,44.0,4.9,,,,0,1,1,1,0,0,0
2019-07-16 03:00:00+00:00,,0.7000000000000001,28.0,6.9,,,,0,1,1,1,0,0,0
2019-07-16 06:00:00+00:00,,-0.3,18.0,6.1,,,,0,1,1,1,0,0,0
2019-07-16 09:00:00+00:00,,1.5,58.0,4.1,,,,0,1,1,1,0,0,0
2019-07-16 12:00:00+00:00,,0.1,89.0,6.9,,,,0,1,1,1,0,0,0
2019-07-16 15:00:00+00:00,,1.3,75.0,6.3,,,,0,1,1,1,0,0,0
2019-07-16 18:00:00+00:00,,0.2,90.0,6.2,,,,0,1,1,1,0,0,0
2019-07-16 21:00:00+00:00,,2.3,89.0,6.0,,,,0,1,1,1,0,0,0
2019-07-17 00:00:00+00:00,,2.2,45.0,3.8,,,,0,1,1,1,0,0,0
2019-07-17 03:00:00+00:00,,1.6,34.0,5.2,,,,0,1,1,1,0,0,0
2019-07-17 06:00:00+00:00,,0.5,46.0,3.0,,,,0,1,1,1,0,0,0
2019-07-17 09:00:00+00:00,,-1.5,34.0,2.9,,,,0,1,1,1,0,0,0
2019-07-17 12:00:00+00:00,,-1.8,45.0,2.3,,,,0,1,1,1,0,0,0
2019-07-17 15:00:00+00:00,,-1.4,2.0,1.8,,,,0,1,1,1,0,0,0
2019-07-17 18:00:00+00:00,,-1.5,306.0,1.2,,,,0,1,1,1,0,0,0
2019-07-17 21:00:00+00:00,,-2.0,184.0,0.9,,,,0,1,1,1,0,0,0
2019-07-18 00:00:00+00:00,,-2.2,248.0,0.9,,,,0,1,1,1,0,0,0
2019-07-18 03:00:00+00:00,,-3.4,38.0,1.7000000000000002,,,,0,1,1,1,0,0,0
2019-07-18 06:00:00+00:00,,-3.5,30.0,1.1,,,,0,1,1,1,0,0,0
2019-07-18 09:00:00+00:00,,-2.1,19.0,3.7,,,,0,1,1,1,0,0,0
2019-07-18 12:00:00+00:00,,1.4,74.0,2.3,,,,0,1,1,1,0,0,0
2019-07-18 15:00:00+00:00,,0.7000000000000001,42.0,7.5,,,,0,1,1,1,0,0,0
2019-07-18 18:00:00+00:00,,1.8,81.0,3.8,,,,0,1,1,1,0,0,0
2019-07-18 21:00:00+00:00,,0.7000000000000001,94.0,5.1,,,,0,1,1,1,0,0,0
2019-07-19 00:00:00+00:00,,0.1,61.0,5.3,,,,0,1,1,1,0,0,0
