"date","dir","vel","temp","d2m","pressure","precip","present_weather","past_weather","terrain","SnowH","rh"
"2011-10-09 15:00:00",10,11,1.7,0.5,991.2,NA,68,76,NA,NA,91.9
"2011-10-09 18:00:00",20,14,1.6,0.4,990.3,NA,20,75,NA,NA,91.8
"2011-10-09 21:00:00",20,13,1.1,0.4,990,NA,20,75,NA,NA,95.1
"2011-10-10 00:00:00",30,10,1.3,0.4,989,NA,70,75,NA,NA,93.8
"2011-10-10 03:00:00",20,8,1.1,0.1,986.8,NA,10,75,4,108,93.1
"2011-10-10 06:00:00",30,1,0.7,-0.3,984.7,NA,-1,-1,NA,NA,93.1
"2011-10-10 09:00:00",200,2,0.2,-0.4,981.2,NA,22,72,NA,NA,95.8
"2011-10-10 12:00:00",70,1,0.1,-0.4,977.9,NA,75,72,NA,NA,96.5
"2011-10-10 15:00:00",310,1,-0.2,-0.6,977.9,NA,73,72,NA,NA,97.2
"2011-10-10 18:00:00",120,1,-0.3,-0.6,979.5,NA,70,72,NA,NA,97.9
"2011-10-10 21:00:00",270,4,-0.8,-0.8,983.2,NA,72,72,NA,NA,100
"2011-10-11 00:00:00",260,2,-2.1,-2.4,984.8,NA,22,72,4,133,97.8
"2011-10-11 03:00:00",0,0,-2,-2.4,985.7,NA,70,72,NA,NA,97.1
"2011-10-11 06:00:00",260,4,-3,-3.5,986.5,NA,70,72,NA,NA,96.4
"2011-10-11 09:00:00",230,2,-3.7,-4.3,987.5,NA,70,72,NA,NA,95.7
"2011-10-11 12:00:00",150,1,-4.6,-5.7,988,NA,22,72,NA,NA,92.1
"2011-10-11 15:00:00",60,2,-5.8,-5.8,987.5,NA,2,72,NA,NA,100
"2011-10-11 18:00:00",0,0,-3.4,-4.5,987.1,NA,-1,-1,8,136,92.2
"2011-10-11 21:00:00",210,3,-4.3,-6,987.6,NA,73,72,NA,NA,88.1
"2011-10-12 00:00:00",110,2,-5.2,-6.7,987.3,NA,2,72,NA,NA,89.4
"2011-10-12 03:00:00",350,1,-4.6,-6.5,985.9,NA,-1,-1,NA,NA,86.7
"2011-10-12 06:00:00",340,2,-4.2,-6.9,983.8,NA,-1,-1,NA,NA,81.7
"2011-10-12 09:00:00",180,4,-4.9,-6.6,981.4,NA,22,72,NA,NA,88
"2011-10-12 12:00:00",20,11,-1.1,-4,979.7,NA,2,72,NA,NA,80.9
"2011-10-12 15:00:00",20,11,-1.2,-2.9,979.5,NA,71,72,NA,NA,88.4
"2011-10-12 18:00:00",340,7,-1.5,-2.7,979.7,NA,70,73,8,133,91.6
"2011-10-12 21:00:00",30,7,-2.3,-3.1,978.5,NA,88,72,NA,NA,94.3
"2011-10-13 00:00:00",60,8,-2,-3.3,975.2,NA,88,72,NA,NA,90.9
"2011-10-13 03:00:00",50,6,-1.8,-2.9,972.9,NA,71,72,NA,NA,92.3
"2011-10-13 06:00:00",10,6,-1.9,-2.9,971.9,NA,71,73,NA,NA,93
"2011-10-13 09:00:00",0,0,-4.1,-4.9,971.3,NA,71,72,NA,NA,94.2
"2011-10-13 12:00:00",240,2,-4.2,-4.7,969.3,NA,2,72,NA,NA,96.4
"2011-10-13 15:00:00",0,0,-3.1,-3.1,967.8,NA,-1,-1,NA,NA,100
"2011-10-13 18:00:00",150,2,-1.6,-1.6,966.8,NA,-1,-1,NA,NA,100
"2011-10-13 21:00:00",330,1,-2.6,-3.7,966.3,NA,-1,-1,NA,NA,92.3
"2011-10-14 00:00:00",210,4,-4.3,-5.6,966.8,NA,-1,-1,NA,NA,90.8
"2011-10-14 03:00:00",210,3,-6.1,-7,967.9,NA,-1,-1,NA,NA,93.4
"2011-10-14 06:00:00",220,5,-6.3,-7.5,970.2,NA,-1,-1,NA,NA,91.3
"2011-10-14 09:00:00",220,4,-7.6,-9,973.5,NA,-1,-1,NA,NA,89.8
"2011-10-14 12:00:00",250,5,-7.7,-9.1,976.6,NA,-1,-1,NA,NA,89.8
"2011-10-14 15:00:00",220,4,-7.9,-9.6,979.7,NA,-1,-1,NA,NA,87.7
"2011-10-14 18:00:00",210,4,-7.8,-9.5,982.3,NA,71,72,8,132,87.8
"2011-10-14 21:00:00",250,4,-9,-11.2,984.2,NA,71,72,NA,NA,84.3
"2011-10-15 00:00:00",240,5,-10.6,-12.1,986.3,NA,22,72,NA,NA,88.9
"2011-10-15 03:00:00",240,3,-11,-12.6,987.2,NA,70,72,NA,NA,88.1
"2011-10-15 06:00:00",210,1,-10.9,-12.4,987.2,NA,2,72,NA,NA,88.8
"2011-10-15 09:00:00",70,3,-9.7,-11.4,987.3,NA,-1,-1,NA,NA,87.6
"2011-10-15 12:00:00",190,3,-8.9,-10.8,986,NA,-1,-1,NA,NA,86.3
"2011-10-15 15:00:00",340,1,-3.2,-5.6,979.8,NA,-1,-1,7,128,83.7
"2011-10-15 18:00:00",50,10,-1,-3.8,978.9,NA,-1,-1,NA,NA,81.5
"2011-10-15 21:00:00",40,9,-0.4,-4.5,978.8,NA,-1,-1,NA,NA,74.1
"2011-10-16 00:00:00",50,6,-0.8,-3.8,979.2,NA,15,22,NA,NA,80.4
"2011-10-16 03:00:00",40,9,-0.9,-2.8,979.8,NA,71,72,NA,NA,87.1
"2011-10-16 06:00:00",20,8,-1.4,-3,981.1,NA,70,72,NA,NA,89
"2011-10-16 09:00:00",10,7,-0.9,-3.1,980.3,NA,2,72,NA,NA,85.2
"2011-10-16 12:00:00",60,10,1.7,-3.4,977.4,NA,-1,-1,NA,NA,69.2
"2011-10-16 15:00:00",60,13,3.4,-3.2,973.8,NA,-1,-1,3,126,62.3
"2011-10-16 18:00:00",60,12,3.5,-2,970.4,NA,15,22,NA,NA,67.6
"2011-10-16 21:00:00",40,8,2.3,-1.7,968.3,NA,22,72,NA,NA,75.2
"2011-10-17 00:00:00",20,11,0.4,-1.4,968.9,NA,70,22,NA,NA,87.9
"2011-10-17 03:00:00",20,12,0,-1.8,971.5,NA,36,73,NA,NA,87.8
"2011-10-17 06:00:00",320,7,-1.3,-2,977,NA,70,32,NA,NA,95.1
"2011-10-17 09:00:00",50,6,-2.9,-4.3,982.9,NA,22,72,NA,NA,90.2
"2011-10-17 12:00:00",30,9,-0.7,-3.4,982.4,NA,-1,-1,NA,NA,82.2
"2011-10-17 15:00:00",40,11,1.8,-2.2,981.4,NA,-1,-1,3,128,75.1
"2011-10-17 18:00:00",40,12,1.3,-0.8,981.7,NA,73,72,NA,NA,86.1
"2011-10-17 21:00:00",30,10,1.2,-1.4,981.7,NA,73,72,NA,NA,83
"2011-10-18 00:00:00",40,12,2.6,-0.5,981.1,NA,2,72,NA,NA,80.3
"2011-10-18 03:00:00",10,11,1,-0.4,982.4,NA,2,72,NA,NA,90.5
"2011-10-18 06:00:00",10,13,1.8,-0.3,982.5,NA,-1,-1,NA,NA,86.1
"2011-10-18 09:00:00",30,8,3,0,982.4,NA,-1,-1,NA,NA,80.9
"2011-10-18 12:00:00",50,11,3.6,-0.6,980.5,NA,60,62,NA,NA,74.3
"2011-10-18 15:00:00",40,12,4,-0.2,978.2,NA,60,62,NA,NA,74.4
"2011-10-18 18:00:00",50,16,3.1,1,975.7,NA,65,62,NA,NA,86.3
"2011-10-18 21:00:00",50,17,2.9,0.9,972.8,NA,63,62,NA,NA,86.9
"2011-10-19 00:00:00",50,15,3.2,1.5,967.8,NA,65,62,NA,NA,88.8
"2011-10-19 03:00:00",60,17,2.5,0.5,963.4,NA,63,62,NA,NA,86.8
"2011-10-19 06:00:00",40,12,1.3,0,962,NA,73,76,NA,NA,91.2
"2011-10-19 09:00:00",10,10,-0.1,-0.3,963.6,NA,22,72,NA,NA,98.6
"2011-10-19 12:00:00",20,8,0.2,0.1,962.6,NA,26,72,NA,NA,99.3
"2011-10-19 15:00:00",20,7,1.5,0.8,960.6,NA,15,72,3,122,95.2
"2011-10-19 18:00:00",20,10,-0.2,-0.9,960.4,NA,70,73,NA,NA,95.1
"2011-10-19 21:00:00",20,10,0.6,-1,959.7,NA,71,73,NA,NA,89.2
"2011-10-20 00:00:00",20,12,0.1,-1.2,959.8,NA,72,87,NA,NA,91.1
"2011-10-20 03:00:00",350,9,-1,-2.1,963.2,NA,70,73,NA,NA,92.3
"2011-10-20 06:00:00",10,8,-1.3,-2.3,964.6,NA,70,73,NA,NA,93
"2011-10-20 09:00:00",10,7,-1,-2.3,962.7,NA,10,73,NA,NA,91
"2011-10-20 12:00:00",40,9,0.6,-4.2,959.3,NA,14,22,NA,NA,70.6
"2011-10-20 15:00:00",40,13,2.7,-2.4,956.8,NA,15,73,3,122,69.4
"2011-10-20 18:00:00",30,10,0.4,-1.3,956.8,NA,86,82,NA,NA,88.5
"2011-10-20 21:00:00",10,10,-1.5,-2.9,961.6,NA,2,83,NA,NA,90.3
"2011-10-21 00:00:00",50,7,-1.8,-2.5,962.1,NA,73,73,NA,NA,95
"2011-10-21 03:00:00",360,5,-1.8,-2.5,962.7,NA,73,73,NA,NA,95
"2011-10-21 06:00:00",350,4,-2.1,-2.9,963.9,NA,72,72,NA,NA,94.3
"2011-10-21 09:00:00",30,7,-1.6,-2.6,964.4,NA,72,87,NA,NA,93
"2011-10-21 12:00:00",340,6,-1.2,-2.3,965.8,NA,72,72,NA,NA,92.3
"2011-10-21 15:00:00",40,7,-1.9,-2.8,966.2,NA,72,73,3,123,93.7
"2011-10-21 18:00:00",360,6,-2.1,-3,967.3,NA,72,73,NA,NA,93.6
"2011-10-21 21:00:00",30,6,-2.5,-3.6,968.4,NA,72,72,NA,NA,92.3
"2011-10-22 00:00:00",230,1,-3,-4.1,969.7,NA,72,72,NA,NA,92.2
"2011-10-22 03:00:00",350,1,-3.5,-6,971.9,NA,70,72,NA,NA,83
"2011-10-22 06:00:00",0,0,-3.8,-4.2,973.5,NA,-1,-1,NA,NA,97.1
"2011-10-22 09:00:00",20,6,-2,-3.2,973.3,NA,-1,-1,NA,NA,91.6
"2011-10-22 12:00:00",10,11,-1.3,-4.3,971.5,NA,36,32,NA,NA,80.3
"2011-10-22 15:00:00",30,9,-1,-4.4,969.3,NA,14,32,8,125,78
"2011-10-22 18:00:00",10,13,-0.3,-3.6,967.8,NA,36,73,NA,NA,78.7
"2011-10-22 21:00:00",30,12,-0.9,-3.1,968,NA,36,73,NA,NA,85.2
"2011-10-23 00:00:00",50,5,-1.5,-2.9,966,NA,70,72,NA,NA,90.3
"2011-10-23 03:00:00",0,0,-2,-2.6,962.7,NA,71,72,NA,NA,95.7
"2011-10-23 06:00:00",30,8,-1.8,-2.5,960.8,NA,70,72,NA,NA,95
"2011-10-23 09:00:00",10,6,-2.4,-3.1,961.9,NA,-1,-1,NA,NA,95
"2011-10-23 12:00:00",40,10,-1.6,-2.7,961,NA,-1,-1,NA,NA,92.3
"2011-10-23 15:00:00",10,9,-1.4,-2.4,961.3,NA,73,73,8,125,93
"2011-10-23 18:00:00",340,8,-2.2,-2.9,961.6,NA,73,73,NA,NA,95
"2011-10-23 21:00:00",30,7,-2.2,-3.2,961.9,NA,70,73,NA,NA,93
"2011-10-24 00:00:00",60,4,-2.4,-3.1,963.1,NA,70,73,NA,NA,95
"2011-10-24 03:00:00",250,3,-4.5,-5.1,970.1,NA,70,71,NA,NA,95.6
"2011-10-24 06:00:00",200,5,-5.6,-7,975.5,NA,2,72,NA,NA,90
"2011-10-24 09:00:00",200,3,-5.2,-7.5,978.5,NA,-1,-1,NA,NA,84.1
"2011-10-24 12:00:00",240,6,-6.6,-11.8,981,NA,-1,-1,8,124,66.9
"2011-10-24 15:00:00",200,2,-8.6,-11.6,983.3,NA,-1,-1,NA,NA,79.2
"2011-10-24 18:00:00",0,0,-10,-12.3,984.4,NA,-1,-1,NA,NA,83.5
"2011-10-24 21:00:00",80,1,-11.2,-13.5,985.1,NA,-1,-1,NA,NA,83.3
"2011-10-25 00:00:00",50,1,-9.7,-12.2,984.5,NA,-1,-1,NA,NA,82.2
"2011-10-25 03:00:00",320,1,-9.9,-11.9,982.4,NA,-1,-1,NA,NA,85.5
"2011-10-25 06:00:00",360,2,-9.1,-11,977.8,NA,-1,-1,NA,NA,86.3
"2011-10-25 09:00:00",20,8,-1.8,-3.4,973.4,NA,70,72,NA,NA,89
"2011-10-25 12:00:00",40,11,-0.2,-1.8,975.4,NA,73,73,8,124,89.1
"2011-10-25 15:00:00",20,10,-0.3,-2.4,976.7,NA,36,73,NA,NA,85.9
"2011-10-25 18:00:00",350,8,-0.9,-2.2,977.2,NA,2,73,NA,NA,91
"2011-10-25 21:00:00",360,6,-1.6,-3.1,979.6,NA,-1,-1,NA,NA,89.6
"2011-10-26 00:00:00",20,9,-1.1,-2.4,976.9,NA,-1,-1,NA,NA,91
"2011-10-26 03:00:00",250,8,-1.5,-2.4,978.8,NA,70,73,NA,NA,93.7
"2011-10-26 06:00:00",350,7,-1.4,-3.1,982.8,NA,-1,-1,NA,NA,88.4
"2011-10-26 09:00:00",340,10,-0.1,-1.7,984.6,NA,10,87,NA,NA,89.1
"2011-10-26 12:00:00",350,8,-0.3,-1.3,985,NA,70,87,8,127,93.1
"2011-10-26 15:00:00",10,3,-0.9,-1.4,984.9,NA,71,72,NA,NA,96.5
"2011-10-26 18:00:00",20,6,-0.7,-0.9,984.9,NA,70,75,NA,NA,98.6
"2011-10-26 21:00:00",40,6,-0.7,-1,984.4,NA,56,74,NA,NA,97.9
"2011-10-27 00:00:00",20,3,-0.9,-1.2,984.3,NA,56,54,NA,NA,97.9
"2011-10-27 03:00:00",360,3,-1,-1.3,985.4,NA,73,72,NA,NA,97.9
"2011-10-27 06:00:00",20,3,-1.1,-1.4,986.1,NA,22,72,NA,NA,97.9
"2011-10-27 09:00:00",40,9,2,-0.6,986.3,NA,72,72,NA,NA,83.1
"2011-10-27 12:00:00",40,10,1.6,-0.3,985.8,NA,72,72,8,129,87.4
"2011-10-27 15:00:00",50,10,1.2,-0.3,985.1,NA,72,87,NA,NA,89.9
"2011-10-27 18:00:00",40,9,1.4,-0.7,984.3,NA,72,87,NA,NA,86.1
"2011-10-27 21:00:00",60,13,2.8,-1,982.3,NA,72,72,NA,NA,76.3
"2011-10-28 00:00:00",10,11,0.8,-0.5,984.7,NA,71,72,NA,NA,91.1
"2011-10-28 03:00:00",320,3,-1.6,-2.4,988.3,NA,10,72,NA,NA,94.4
"2011-10-28 06:00:00",360,1,-2.1,-2.1,989.2,NA,-1,-1,NA,NA,100
"2011-10-28 09:00:00",110,1,-0.2,-0.4,989.2,NA,10,22,NA,NA,98.6
"2011-10-28 12:00:00",0,0,0.2,-0.9,989.4,NA,-1,-1,8,130,92.4
"2011-10-28 15:00:00",310,1,0,-0.8,989.7,NA,-1,-1,NA,NA,94.4
"2011-10-28 18:00:00",20,8,-0.6,-2.3,989.6,NA,-1,-1,NA,NA,88.4
"2011-10-28 21:00:00",20,3,-0.1,-3.3,988.4,NA,-1,-1,NA,NA,79.3
"2011-10-29 00:00:00",0,0,-0.3,-3.3,986,NA,-1,-1,NA,NA,80.4
"2011-10-29 03:00:00",30,7,0.3,-3.7,983.1,NA,-1,-1,NA,NA,74.8
"2011-10-29 06:00:00",50,10,0.9,-2.6,979.4,NA,-1,-1,NA,NA,77.7
"2011-10-29 09:00:00",60,12,1.9,-2.4,977.9,NA,-1,-1,NA,NA,73.5
"2011-10-29 12:00:00",10,5,-0.6,-1.3,979.6,NA,75,72,8,130,95.1
"2011-10-29 15:00:00",290,3,-0.6,-1.9,982.2,NA,22,72,NA,NA,91
"2011-10-29 18:00:00",50,2,-2.1,-2.9,983.3,NA,10,72,NA,NA,94.3
"2011-10-29 21:00:00",20,5,-3.4,-4.5,981.9,NA,10,22,NA,NA,92.2
"2011-10-30 00:00:00",360,3,-1.7,-4.7,978.4,NA,-1,-1,NA,NA,80.2
"2011-10-30 03:00:00",170,2,-2.4,-4.2,975.9,NA,-1,-1,NA,NA,87.6
"2011-10-30 06:00:00",200,2,-2.1,-3.6,975.3,NA,2,72,NA,NA,89.6
"2011-10-30 09:00:00",170,2,-0.7,-3.1,976.8,NA,-1,-1,NA,NA,84
"2011-10-30 12:00:00",30,1,-0.7,-1.2,979.4,NA,-1,-1,4,129,96.5
"2011-10-30 15:00:00",50,4,-1.3,-2,980.5,NA,73,72,NA,NA,95.1
"2011-10-30 18:00:00",330,4,-2.2,-4.1,982,NA,2,73,NA,NA,87
"2011-10-30 21:00:00",30,4,-2.6,-4.5,980.5,NA,-1,-1,NA,NA,87
"2011-10-31 00:00:00",0,0,-3.2,-5.5,977.1,NA,-1,-1,NA,NA,84.3
"2011-10-31 03:00:00",180,3,-4.9,-7.3,972.5,NA,-1,-1,NA,NA,83.5
"2011-10-31 06:00:00",250,1,-5.2,-5.9,970.5,NA,-1,-1,NA,NA,94.9
"2011-10-31 09:00:00",0,0,-3.8,-4.9,969.2,NA,-1,-1,NA,NA,92.2
"2011-10-31 12:00:00",250,1,-2.1,-2.4,968.9,NA,-1,-1,8,131,97.8
"2011-10-31 15:00:00",170,6,-0.5,-10.2,970.6,NA,-1,-1,NA,NA,48.3
"2011-10-31 18:00:00",80,2,-2.5,-6.3,975,NA,-1,-1,NA,NA,75.4
"2011-10-31 21:00:00",300,3,-5.7,-8.5,979.8,NA,-1,-1,NA,NA,80.9
"2011-11-01 00:00:00",0,0,-6.9,-9.3,983.9,NA,-1,-1,NA,NA,83.2
"2011-11-01 03:00:00",0,0,-8.7,-11.2,987.2,NA,-1,-1,NA,NA,82.3
"2011-11-01 06:00:00",0,0,-7.3,-7.6,989.5,NA,-1,-1,NA,NA,97.7
"2011-11-01 09:00:00",10,5,-1.9,-5.2,991.4,NA,-1,-1,NA,NA,78.4
"2011-11-01 12:00:00",40,6,-1.7,-5.2,992.8,NA,-1,-1,8,130,77.3
"2011-11-01 15:00:00",20,7,-2.2,-4.2,993.7,NA,-1,-1,NA,NA,86.3
"2011-11-01 18:00:00",340,4,-6.3,-7.1,995.1,NA,2,72,NA,NA,94.1
"2011-11-01 21:00:00",10,4,-5.1,-5.9,996,NA,-1,-1,NA,NA,94.2
"2011-11-02 00:00:00",50,4,-7.2,-8.6,996.3,NA,15,82,NA,NA,89.9
"2011-11-02 03:00:00",0,0,-5.7,-6.6,995.7,NA,-1,-1,NA,NA,93.5
"2011-11-02 06:00:00",170,1,-4.1,-5.9,994.6,NA,-1,-1,NA,NA,87.5
"2011-11-02 09:00:00",0,0,-3.2,-6.2,990.3,NA,-1,-1,NA,NA,80
"2011-11-02 12:00:00",0,0,-2.7,-5.7,984.7,NA,-1,-1,4,128,80.1
"2011-11-02 15:00:00",200,2,-2.8,-6.8,976.3,NA,-1,-1,NA,NA,74.2
"2011-11-02 18:00:00",60,10,0.1,-3.4,970.9,NA,-1,-1,NA,NA,77.6
"2011-11-02 21:00:00",60,15,-0.2,-3.9,968.8,NA,70,73,NA,NA,76.4
"2011-11-03 00:00:00",50,15,-0.5,-3.2,968.7,NA,73,73,NA,NA,82.2
"2011-11-03 03:00:00",50,19,-1.6,-3.2,969.8,NA,88,73,NA,NA,89
"2011-11-03 06:00:00",30,15,-1.4,-3.6,972.7,NA,70,73,NA,NA,85.2
"2011-11-03 09:00:00",340,12,-1.3,-3.9,976.5,NA,36,75,NA,NA,82.7
"2011-11-03 12:00:00",360,10,-0.8,-4,979.3,NA,2,75,8,128,79.2
"2011-11-03 15:00:00",350,4,-1.8,-4.3,982,NA,-1,-1,NA,NA,83.3
"2011-11-03 18:00:00",190,4,-5.3,-7,984.7,NA,-1,-1,NA,NA,88
"2011-11-03 21:00:00",80,2,-5,-6.9,985.9,NA,-1,-1,NA,NA,86.7
"2011-11-04 00:00:00",150,2,-3.8,-7.2,984.4,NA,-1,-1,NA,NA,77.5
"2011-11-04 03:00:00",60,15,2.2,-3.5,980.8,NA,-1,-1,NA,NA,66.3
"2011-11-04 06:00:00",60,15,3.2,-2.7,974.7,NA,-1,-1,NA,NA,65.6
"2011-11-04 09:00:00",50,13,3.6,-2.2,974.8,NA,36,73,NA,NA,66.2
"2011-11-04 12:00:00",50,17,1.3,-0.1,977.3,NA,72,87,4,127,90.5
"2011-11-04 15:00:00",30,14,0.4,-0.3,979.1,NA,72,73,NA,NA,95.1
"2011-11-04 18:00:00",10,8,-0.4,-0.8,983.4,NA,73,73,NA,NA,97.2
"2011-11-04 21:00:00",40,9,-0.9,-1.3,992.3,NA,73,72,NA,NA,97.2
"2011-11-05 00:00:00",30,9,-0.7,-1.5,996.9,NA,70,72,NA,NA,94.4
"2011-11-05 03:00:00",50,8,1.1,-0.5,995.6,NA,1,72,NA,NA,89.2
"2011-11-05 06:00:00",60,13,2.2,-1.2,992.2,NA,16,72,NA,NA,78.5
"2011-11-05 09:00:00",60,10,2.4,-0.4,988.5,NA,71,72,NA,NA,82
"2011-11-05 12:00:00",10,11,1,0.5,992.1,NA,79,72,4,133,96.5
"2011-11-05 15:00:00",20,9,0.2,0.1,994.7,NA,70,72,NA,NA,99.3
"2011-11-05 18:00:00",350,6,-0.1,-0.4,994.5,NA,2,72,NA,NA,97.9
"2011-11-05 21:00:00",60,5,1.8,1.1,993.1,NA,-1,-1,NA,NA,95.2
"2011-11-06 00:00:00",40,14,3.8,2,989.4,NA,61,76,NA,NA,88.2
"2011-11-06 03:00:00",50,11,4.8,3.1,985.2,NA,61,62,NA,NA,88.9
"2011-11-06 06:00:00",60,15,6.8,1.3,979.8,NA,60,62,NA,NA,68.3
"2011-11-06 09:00:00",50,16,6.2,0.9,975.6,NA,60,62,NA,NA,69.1
"2011-11-06 12:00:00",60,9,0.4,0.3,977.7,NA,73,76,4,127,99.3
"2011-11-06 15:00:00",290,9,-1.3,-1.3,982.5,NA,73,73,NA,NA,100
"2011-11-06 18:00:00",260,10,-1.3,-2,987.8,NA,36,87,NA,NA,95.1
"2011-11-06 21:00:00",300,11,-2.4,-3.7,992.5,NA,1,32,NA,NA,90.9
"2011-11-07 00:00:00",30,7,-2.8,-3.3,990.5,NA,72,70,NA,NA,96.4
"2011-11-07 03:00:00",340,5,-2.7,-3.2,992.9,NA,2,73,NA,NA,96.4
"2011-11-07 06:00:00",350,6,-1.3,-1.4,991.9,NA,70,72,NA,NA,99.3
"2011-11-07 09:00:00",30,5,-2,-2.1,989.7,NA,73,73,NA,NA,99.3
"2011-11-07 12:00:00",320,16,0.8,0.5,989.2,NA,36,73,8,134,97.9
"2011-11-07 15:00:00",320,4,-1.8,-1.8,990.7,NA,73,73,NA,NA,100
"2011-11-07 18:00:00",360,2,-2.8,-2.9,993.5,NA,15,72,NA,NA,99.3
"2011-11-07 21:00:00",360,6,-2,-2.4,993.2,NA,71,72,NA,NA,97.1
"2011-11-08 00:00:00",50,11,0.4,-0.9,991.3,NA,71,72,NA,NA,91.1
"2011-11-08 03:00:00",60,12,0.9,-0.1,990.7,NA,73,73,NA,NA,93.1
"2011-11-08 06:00:00",40,16,0.6,-0.5,990.8,NA,73,73,NA,NA,92.4
"2011-11-08 09:00:00",50,13,0.6,0.5,989.4,NA,73,73,NA,NA,99.3
"2011-11-08 12:00:00",20,17,1.6,0.6,988.8,NA,68,76,4,145,93.2
"2011-11-08 15:00:00",30,19,2.2,0.9,987.7,NA,69,76,NA,NA,91.2
"2011-11-08 18:00:00",50,16,1.8,0.7,987,NA,68,76,NA,NA,92.5
"2011-11-08 21:00:00",30,20,1.5,0.2,985.3,NA,69,76,NA,NA,91.2
"2011-11-09 00:00:00",30,18,0.8,0.1,985.1,NA,69,76,NA,NA,95.1
"2011-11-09 03:00:00",320,8,-0.6,-0.6,985.6,NA,72,72,NA,NA,100
"2011-11-09 06:00:00",40,8,-1.9,-1.9,988.8,NA,88,72,NA,NA,100
"2011-11-09 09:00:00",40,9,-1.3,-1.3,988.6,NA,77,75,NA,NA,100
"2011-11-09 12:00:00",30,7,-0.5,-0.5,987.1,NA,2,75,4,146,100
"2011-11-09 15:00:00",50,14,2.6,0,983.3,NA,-1,-1,NA,NA,83.2
"2011-11-09 18:00:00",50,15,2.2,-1.6,979.3,NA,70,73,NA,NA,76.2
"2011-11-09 21:00:00",50,14,1.8,-0.7,973.3,NA,70,72,NA,NA,83.7
"2011-11-10 00:00:00",50,15,1.9,-0.2,969.8,NA,53,75,NA,NA,86.1
"2011-11-10 03:00:00",60,11,0.3,-0.4,970.5,NA,73,75,NA,NA,95.1
"2011-11-10 06:00:00",330,5,-0.5,-0.9,972.7,NA,88,72,NA,NA,97.2
"2011-11-10 09:00:00",20,7,-1,-1.4,973.9,NA,71,72,NA,NA,97.2
"2011-11-10 12:00:00",320,8,-0.4,-1.3,975.3,NA,22,72,4,146,93.7
"2011-11-10 15:00:00",340,8,-0.7,-1.5,975.7,NA,27,82,NA,NA,94.4
"2011-11-10 18:00:00",350,7,-0.8,-1.8,976,NA,70,87,NA,NA,93
"2011-11-10 21:00:00",320,8,-1.3,-2.1,975,NA,10,72,NA,NA,94.4
"2011-11-11 00:00:00",10,8,-1.4,-2.4,974.2,NA,10,72,NA,NA,93
"2011-11-11 03:00:00",40,11,-1.2,-2.5,971.5,NA,77,72,NA,NA,91
"2011-11-11 06:00:00",360,8,-0.5,-1.3,970.1,NA,53,75,NA,NA,94.4
"2011-11-11 09:00:00",310,7,-0.2,-2.1,972.1,NA,10,52,NA,NA,87.2
"2011-11-11 12:00:00",360,7,-0.1,-2.3,970.5,NA,10,52,4,147,85.3
"2011-11-11 15:00:00",10,8,-1.2,-3.6,966.7,NA,5,42,NA,NA,83.9
"2011-11-11 18:00:00",140,4,-1.7,-3.6,961.4,NA,15,42,NA,NA,87
"2011-11-11 21:00:00",150,3,-2.1,-3.2,956.3,NA,-1,-1,NA,NA,92.3
"2011-11-12 00:00:00",170,5,-1.7,-2.8,951.7,NA,-1,-1,NA,NA,92.3
"2011-11-12 03:00:00",160,3,-1.4,-1.7,950.2,NA,73,72,NA,NA,97.9
"2011-11-12 06:00:00",150,3,-0.4,-0.4,951.2,NA,73,72,NA,NA,100
"2011-11-12 09:00:00",190,3,0,0,953.9,NA,53,75,NA,NA,100
"2011-11-12 12:00:00",0,0,-0.3,-0.3,958.2,NA,70,75,4,150,100
"2011-11-12 15:00:00",340,4,-0.4,-0.9,962.8,NA,10,72,NA,NA,96.5
"2011-11-12 18:00:00",10,6,-1.2,-1.9,966,NA,22,72,NA,NA,95.1
"2011-11-12 21:00:00",340,3,-1,-1.7,967.7,NA,70,72,NA,NA,95.1
"2011-11-13 00:00:00",20,6,0.7,-0.6,967.7,NA,70,72,NA,NA,91.1
"2011-11-13 03:00:00",30,11,1.5,-0.1,968.2,NA,71,72,NA,NA,89.2
"2011-11-13 06:00:00",60,7,3.3,-0.6,966.4,NA,2,72,NA,NA,75.9
"2011-11-13 09:00:00",200,4,1.2,0.4,963.5,NA,-1,-1,NA,NA,94.5
"2011-11-13 12:00:00",10,3,1,0.4,964.4,NA,-1,-1,4,150,95.8
"2011-11-13 15:00:00",220,7,1.8,0.1,965.5,NA,-1,-1,NA,NA,88.6
"2011-11-13 18:00:00",220,4,0.1,-0.9,969.6,NA,-1,-1,NA,NA,93.1
"2011-11-13 21:00:00",220,3,-1,-2.8,974.5,NA,-1,-1,NA,NA,87.8
"2011-11-14 00:00:00",240,4,-3.2,-4,980.2,NA,-1,-1,NA,NA,94.3
"2011-11-14 03:00:00",220,4,-3.3,-5,985.4,NA,-1,-1,NA,NA,88.2
"2011-11-14 06:00:00",230,2,-3.4,-4.5,989.5,NA,-1,-1,NA,NA,92.2
"2011-11-14 09:00:00",0,0,-1.9,-4.1,992,NA,-1,-1,NA,NA,85.1
"2011-11-14 12:00:00",0,0,-0.6,-4.7,993.6,NA,-1,-1,4,149,74.1
"2011-11-14 15:00:00",180,2,-1.2,-3.9,994.1,NA,-1,-1,NA,NA,82.1
